time,user_id,eeg_1,eeg_2,emg_1,emg_2,blink_l,blink_r,gaze_x,gaze_y,gaze_z,event_label
2026-06-02 09:13:33.644+00,6021713,11.306583881378174,-7.853686809539795,28.85390818119049,23.978769779205322,,,,,,Knock
2026-06-02 09:13:33.648+00,6021713,11.31168007850647,-7.863074541091919,29.01560068130493,24.05320107936859,,,,,,Knock
2026-06-02 09:13:33.652+00,6021713,11.322632431983948,-7.867857813835144,29.111310839653015,24.053603410720825,,,,,,Knock
2026-06-02 09:13:33.656+00,6021713,11.34471595287323,-7.859453558921814,29.034242033958435,23.965492844581604,,,,,,Knock
2026-06-02 09:13:33.66+00,6021713,11.341631412506104,-7.858023047447205,28.8669615983963,23.912474513053894,,,,,,Knock
2026-06-02 09:13:33.664+00,6021713,,,,,1,1,0.3919371962547302,0.06688468158245087,-3.8421568870544434,Null
2026-06-02 09:13:33.664+00,6021713,11.322811245918274,-7.871568202972412,28.827086091041565,23.94506335258484,,,,,,Knock
2026-06-02 09:13:33.668+00,6021713,11.318162083625793,-7.871121168136597,28.911307454109192,24.004697799682617,,,,,,Knock
2026-06-02 09:13:33.672+00,6021713,11.31834089756012,-7.86919891834259,29.04859185218811,24.045690894126892,,,,,,Knock
2026-06-02 09:13:33.676+00,6021713,,,,,1,1,0.39161646366119385,0.06613600999116898,-3.8425559997558594,Null
2026-06-02 09:13:33.676+00,6021713,11.316195130348206,-7.8688859939575195,29.072731733322144,24.004340171813965,,,,,,Knock
2026-06-02 09:13:33.68+00,6021713,11.3334059715271,-7.861778140068054,28.95618975162506,23.946136236190796,,,,,,Knock
2026-06-02 09:13:33.684+00,6021713,11.328086256980896,-7.859677076339722,28.8466215133667,23.93786609172821,,,,,,Knock
2026-06-02 09:13:33.688+00,6021713,11.309444904327393,-7.869154214859009,28.8478285074234,23.96884560585022,,,,,,Knock
2026-06-02 09:13:33.692+00,6021713,11.303409934043884,-7.872059941291809,28.96924316883087,24.015069007873535,,,,,,Knock
2026-06-02 09:13:33.696+00,6021713,11.312395334243774,-7.866472005844116,29.05498445034027,24.019896984100342,,,,,,Knock
2026-06-02 09:13:33.7+00,6021713,11.325538158416748,-7.8673213720321655,29.027625918388367,23.982882499694824,,,,,,Knock
2026-06-02 09:13:33.704+00,6021713,,,,,1,1,0.3920970559120178,0.06482673436403275,-3.843212127685547,Null
2026-06-02 09:13:33.704+00,6021713,11.314183473587036,-7.883548736572266,28.90835702419281,23.94738793373108,,,,,,Knock
2026-06-02 09:13:33.708+00,6021713,11.312931776046753,-7.878631353378296,28.853684663772583,23.9560604095459,,,,,,Knock
2026-06-02 09:13:33.712+00,6021713,11.31373643875122,-7.869511842727661,28.927892446517944,23.9984393119812,,,,,,Knock
2026-06-02 09:13:33.716+00,6021713,11.330723762512207,-7.8631192445755005,29.06794846057892,24.037688970565796,,,,,,Knock
2026-06-02 09:13:33.72+00,6021713,,,,,1,1,0.39403027296066284,0.06435993313789368,-3.8434505462646484,Null
2026-06-02 09:13:33.72+00,6021713,11.331439018249512,-7.860034704208374,29.08243238925934,24.0175724029541,,,,,,Knock
2026-06-02 09:13:33.724+00,6021713,11.314675211906433,-7.869422435760498,28.958067297935486,23.971617221832275,,,,,,Knock
2026-06-02 09:13:33.728+00,6021713,11.299610137939453,-7.873669266700745,28.820514678955078,23.940593004226685,,,,,,Knock
2026-06-02 09:13:33.732+00,6021713,,,,,1,1,0.39774754643440247,0.06397204846143723,-3.843689441680908,Null
2026-06-02 09:13:33.732+00,6021713,11.301040649414062,-7.864505052566528,28.823822736740112,23.956194519996643,,,,,,Knock
2026-06-02 09:13:33.736+00,6021713,11.308327317237854,-7.868438959121704,28.97264063358307,24.008631706237793,,,,,,Knock
2026-06-02 09:13:33.74+00,6021713,11.30649447441101,-7.878139615058899,29.094234108924866,24.04358983039856,,,,,,Knock
2026-06-02 09:13:33.744+00,6021713,11.309981346130371,-7.874161005020142,29.062673449516296,24.01980757713318,,,,,,Knock
2026-06-02 09:13:33.748+00,6021713,11.322319507598877,-7.870897650718689,28.890028595924377,23.947611451148987,,,,,,Knock
2026-06-02 09:13:33.752+00,6021713,11.329427361488342,-7.869556546211243,28.794586658477783,23.91037344932556,,,,,,Knock
2026-06-02 09:13:33.756+00,6021713,11.34096086025238,-7.864281535148621,28.872013092041016,23.948639631271362,,,,,,Knock
2026-06-02 09:13:33.76+00,6021713,,,,,1,1,0.3972324728965759,0.06315524876117706,-3.844024181365967,Null
2026-06-02 09:13:33.76+00,6021713,11.322006583213806,-7.877960801124573,29.034733772277832,24.031519889831543,,,,,,Knock
2026-06-02 09:13:33.764+00,6021713,11.32267713546753,-7.868394255638123,29.107779264450073,24.058878421783447,,,,,,Knock
2026-06-02 09:13:33.768+00,6021713,11.328980326652527,-7.868528366088867,29.008671641349792,23.985832929611206,,,,,,Knock
2026-06-02 09:13:33.772+00,6021713,11.324957013130188,-7.8839510679244995,28.857886791229248,23.916497826576233,,,,,,Knock
2026-06-02 09:13:33.776+00,6021713,,,,,1,1,0.3957948386669159,0.06275712698698044,-3.8440303802490234,Null
2026-06-02 09:13:33.776+00,6021713,11.31369173526764,-7.883325219154358,28.823062777519226,23.937061429023743,,,,,,Null
2026-06-02 09:13:33.78+00,6021713,11.299341917037964,-7.880374789237976,28.95413339138031,24.019986391067505,,,,,,Null
2026-06-02 09:13:33.784+00,6021713,11.313915252685547,-7.879659533500671,29.10482883453369,24.061784148216248,,,,,,Null
2026-06-02 09:13:33.788+00,6021713,11.3125741481781,-7.871344685554504,29.054805636405945,24.00568127632141,,,,,,Null
2026-06-02 09:13:33.792+00,6021713,11.30475103855133,-7.87760317325592,28.880149126052856,23.931965231895447,,,,,,Null
2026-06-02 09:13:33.796+00,6021713,11.316105723381042,-7.873222231864929,28.78318727016449,23.90889823436737,,,,,,Null
2026-06-02 09:13:33.8+00,6021713,11.316150426864624,-7.88019597530365,28.89011800289154,23.971527814865112,,,,,,Null
2026-06-02 09:13:33.804+00,6021713,,,,,1,1,0.3971397578716278,0.06215525045990944,-3.843630790710449,Null
2026-06-02 09:13:33.804+00,6021713,11.310383677482605,-7.8813135623931885,29.05181050300598,24.06267821788788,,,,,,Null
2026-06-02 09:13:33.808+00,6021713,11.321961879730225,-7.882565259933472,29.12016212940216,24.043500423431396,,,,,,Null
2026-06-02 09:13:33.812+00,6021713,11.331036686897278,-7.876351475715637,29.015064239501953,23.957446217536926,,,,,,Null
2026-06-02 09:13:33.816+00,6021713,,,,,1,1,0.39860236644744873,0.061933208256959915,-3.8432374000549316,Null
2026-06-02 09:13:33.816+00,6021713,11.336937546730042,-7.858872413635254,28.850242495536804,23.907065391540527,,,,,,Null
2026-06-02 09:13:33.82+00,6021713,11.317268013954163,-7.864281535148621,28.8257896900177,23.945823311805725,,,,,,Null
2026-06-02 09:13:33.824+00,6021713,11.312708258628845,-7.876887917518616,28.93669903278351,24.028033018112183,,,,,,Null
2026-06-02 09:13:33.828+00,6021713,11.312752962112427,-7.88801908493042,29.05404567718506,24.062633514404297,,,,,,Null
2026-06-02 09:13:33.832+00,6021713,11.29692792892456,-7.877916097640991,29.07295525074005,24.01609718799591,,,,,,Null
2026-06-02 09:13:33.836+00,6021713,11.306628584861755,-7.869333028793335,28.9456844329834,23.94425868988037,,,,,,Null
2026-06-02 09:13:33.84+00,6021713,11.323347687721252,-7.868081331253052,28.83356809616089,23.926913738250732,,,,,,Null
2026-06-02 09:13:33.844+00,6021713,,,,,1,1,0.3981313407421112,0.061593424528837204,-3.841991424560547,Null
2026-06-02 09:13:33.844+00,6021713,11.309891939163208,-7.863208651542664,28.846532106399536,23.97868037223816,,,,,,Null
2026-06-02 09:13:33.848+00,6021713,11.309131979942322,-7.868528366088867,28.97067368030548,24.02244508266449,,,,,,Null
2026-06-02 09:13:33.852+00,6021713,11.331170797348022,-7.864415645599365,29.052704572677612,24.028480052947998,,,,,,Null
2026-06-02 09:13:33.856+00,6021713,,,,,1,1,0.39843854308128357,0.0615578219294548,-3.841035842895508,Null
2026-06-02 09:13:33.856+00,6021713,11.321738362312317,-7.857397198677063,29.009923338890076,23.98078143596649,,,,,,Null
2026-06-02 09:13:33.86+00,6021713,11.310964822769165,-7.861688733100891,28.892889618873596,23.937419056892395,,,,,,Null
2026-06-02 09:13:33.864+00,6021713,11.30703091621399,-7.884979248046875,28.8541316986084,23.955121636390686,,,,,,Null
2026-06-02 09:13:33.868+00,6021713,11.312216520309448,-7.894277572631836,28.909921646118164,23.980334401130676,,,,,,Null
2026-06-02 09:13:33.872+00,6021713,,,,,1,1,0.3993369936943054,0.06163681298494339,-3.839665412902832,Null
2026-06-02 09:13:33.872+00,6021713,11.32732629776001,-7.870003581047058,29.018506407737732,24.02646839618683,,,,,,Null
2026-06-02 09:13:33.876+00,6021713,11.321783065795898,-7.862851023674011,29.060080647468567,24.020791053771973,,,,,,Null
2026-06-02 09:13:33.88+00,6021713,11.314362287521362,-7.8767091035842896,29.006436467170715,23.974210023880005,,,,,,Null
2026-06-02 09:13:33.884+00,6021713,11.306047439575195,-7.871255278587341,28.871789574623108,23.951053619384766,,,,,,Null
2026-06-02 09:13:33.888+00,6021713,11.290714144706726,-7.8745633363723755,28.810009360313416,23.955926299095154,,,,,,Null
2026-06-02 09:13:33.892+00,6021713,11.310786008834839,-7.863834500312805,28.877466917037964,23.987531661987305,,,,,,Null
2026-06-02 09:13:33.896+00,6021713,11.325269937515259,-7.860884070396423,29.014796018600464,24.030983448028564,,,,,,Null
2026-06-02 09:13:33.9+00,6021713,,,,,1,1,0.4015442728996277,0.06229180842638016,-3.836460590362549,Null
2026-06-02 09:13:33.9+00,6021713,11.314719915390015,-7.877781987190247,29.0679931640625,24.034962058067322,,,,,,Null
2026-06-02 09:13:33.904+00,6021713,11.313602328300476,-7.8734904527664185,28.989672660827637,23.994550108909607,,,,,,Null
2026-06-02 09:13:33.908+00,6021713,11.310875415802002,-7.87121057510376,28.856366872787476,23.951008915901184,,,,,,Null
2026-06-02 09:13:33.912+00,6021713,,,,,1,1,0.40491896867752075,0.0627526044845581,-3.83465576171875,Null
2026-06-02 09:13:33.912+00,6021713,11.318206787109375,-7.862895727157593,28.81886065006256,23.94305169582367,,,,,,Null
2026-06-02 09:13:33.916+00,6021713,11.32272183895111,-7.861733436584473,28.900712728500366,23.980870842933655,,,,,,Null
2026-06-02 09:13:33.92+00,6021713,11.306896805763245,-7.878854870796204,29.034912586212158,24.047523736953735,,,,,,Null
2026-06-02 09:13:33.924+00,6021713,11.308461427688599,-7.870584726333618,29.072821140289307,24.05485510826111,,,,,,Null
2026-06-02 09:13:33.928+00,6021713,11.310338973999023,-7.860168814659119,28.93960475921631,23.977428674697876,,,,,,Null
2026-06-02 09:13:33.932+00,6021713,11.309489607810974,-7.855921983718872,28.806746006011963,23.916542530059814,,,,,,Null
2026-06-02 09:13:33.936+00,6021713,11.30850613117218,-7.867097854614258,28.81622314453125,23.929283022880554,,,,,,Null
2026-06-02 09:13:33.94+00,6021713,,,,,1,1,0.41363969445228577,0.06381082534790039,-3.8305392265319824,Null
2026-06-02 09:13:33.94+00,6021713,11.322632431983948,-7.8734904527664185,28.95645797252655,24.000495672225952,,,,,,Null
2026-06-02 09:13:33.944+00,6021713,11.3229900598526,-7.878407835960388,29.065579175949097,24.03755486011505,,,,,,Null
2026-06-02 09:13:33.948+00,6021713,11.314988136291504,-7.874473929405212,29.013365507125854,23.990660905838013,,,,,,Null
2026-06-02 09:13:33.952+00,6021713,11.316731572151184,-7.864773273468018,28.852254152297974,23.91497790813446,,,,,,Null
2026-06-02 09:13:33.956+00,6021713,,,,,1,1,0.41856351494789124,0.06445079296827316,-3.8281288146972656,Null
2026-06-02 09:13:33.956+00,6021713,11.324286460876465,-7.864236831665039,28.782919049263,23.901209235191345,,,,,,Null
2026-06-02 09:13:33.96+00,6021713,11.32822036743164,-7.869154214859009,28.849169611930847,23.95261824131012,,,,,,Null
2026-06-02 09:13:33.964+00,6021713,11.330366134643555,-7.864639163017273,28.9972722530365,24.031206965446472,,,,,,Null
2026-06-02 09:13:33.968+00,6021713,11.325359344482422,-7.864281535148621,29.062271118164062,24.03804659843445,,,,,,Null
2026-06-02 09:13:33.972+00,6021713,11.321336030960083,-7.8688859939575195,28.989046812057495,23.96397292613983,,,,,,Null
2026-06-02 09:13:33.976+00,6021713,11.307835578918457,-7.873222231864929,28.83732318878174,23.896068334579468,,,,,,Null
2026-06-02 09:13:33.98+00,6021713,,,,,1,1,0.6121430397033691,0.07126398384571075,-3.8225955963134766,Null
2026-06-02 09:13:33.98+00,6021713,11.303901672363281,-7.872238755226135,28.79887819290161,23.90541136264801,,,,,,Null
2026-06-02 09:13:33.984+00,6021713,11.308327317237854,-7.87121057510376,28.873711824417114,23.971930146217346,,,,,,Null
2026-06-02 09:13:33.988+00,6021713,11.30935549736023,-7.871389389038086,28.99762988090515,24.03026819229126,,,,,,Null
2026-06-02 09:13:33.992+00,6021713,11.298805475234985,-7.883056998252869,29.00603413581848,23.99347722530365,,,,,,Null
2026-06-02 09:13:33.996+00,6021713,,,,,1,1,0.614424467086792,0.07230203598737717,-3.820160388946533,Null
2026-06-02 09:13:33.996+00,6021713,11.309131979942322,-7.884979248046875,28.959721326828003,23.946896195411682,,,,,,Null
2026-06-02 09:13:34+00,6021713,11.32500171661377,-7.878720760345459,28.840050101280212,23.904338479042053,,,,,,Null
2026-06-02 09:13:34.004+00,6021713,11.324018239974976,-7.872283458709717,28.809115290641785,23.91962707042694,,,,,,Null
2026-06-02 09:13:34.008+00,6021713,11.329829692840576,-7.860615849494934,28.890520334243774,23.987844586372375,,,,,,Null
2026-06-02 09:13:34.012+00,6021713,11.319950222969055,-7.875725626945496,28.970584273338318,24.007737636566162,,,,,,Null
2026-06-02 09:13:34.016+00,6021713,11.317044496536255,-7.883772253990173,28.99932861328125,23.94913136959076,,,,,,Null
2026-06-02 09:13:34.02+00,6021713,11.315032839775085,-7.8844428062438965,28.973132371902466,23.937776684761047,,,,,,Null
2026-06-02 09:13:34.024+00,6021713,,,,,1,1,0.6827821731567383,0.07648799568414688,-3.8145809173583984,Null
2026-06-02 09:13:34.024+00,6021713,11.314675211906433,-7.876262068748474,28.887659311294556,23.947209119796753,,,,,,Null
2026-06-02 09:13:34.028+00,6021713,11.314719915390015,-7.880955934524536,28.811752796173096,23.931294679641724,,,,,,Null
2026-06-02 09:13:34.032+00,6021713,11.323437094688416,-7.87760317325592,28.853237628936768,23.939520120620728,,,,,,Null
2026-06-02 09:13:34.036+00,6021713,,,,,1,1,0.7123838663101196,0.07846929132938385,-3.81181001663208,Null
2026-06-02 09:13:34.036+00,6021713,11.318162083625793,-7.866337895393372,28.975144028663635,23.981809616088867,,,,,,Null
2026-06-02 09:13:34.04+00,6021713,11.319860816001892,-7.863521575927734,29.03178334236145,23.999646306037903,,,,,,Null
2026-06-02 09:13:34.044+00,6021713,11.320307850837708,-7.866427302360535,28.93352508544922,23.957982659339905,,,,,,Null
2026-06-02 09:13:34.048+00,6021713,11.319592595100403,-7.878586649894714,28.79597246646881,23.898839950561523,,,,,,Null
2026-06-02 09:13:34.052+00,6021713,11.332377791404724,-7.874786853790283,28.776392340660095,23.90129864215851,,,,,,Null
2026-06-02 09:13:34.056+00,6021713,11.324241757392883,-7.875233888626099,28.873667120933533,23.951053619384766,,,,,,Null
2026-06-02 09:13:34.06+00,6021713,11.315703392028809,-7.881045341491699,28.98167073726654,23.9839106798172,,,,,,Null
2026-06-02 09:13:34.064+00,6021713,11.31981611251831,-7.878988981246948,29.001742601394653,23.96683394908905,,,,,,Null
2026-06-02 09:13:34.068+00,6021713,,,,,1,1,0.7349354028701782,0.08155888319015503,-3.8059463500976562,Null
2026-06-02 09:13:34.068+00,6021713,11.315792798995972,-7.877781987190247,28.8982093334198,23.913368582725525,,,,,,Null
2026-06-02 09:13:34.072+00,6021713,11.312797665596008,-7.883056998252869,28.78260612487793,23.871615529060364,,,,,,Null
2026-06-02 09:13:34.076+00,6021713,11.319413781166077,-7.88453221321106,28.780952095985413,23.89414608478546,,,,,,Null
2026-06-02 09:13:34.08+00,6021713,,,,,1,1,0.7395051717758179,0.08298343420028687,-3.8032784461975098,Null
2026-06-02 09:13:34.08+00,6021713,11.323124170303345,-7.881537079811096,28.872326016426086,23.953020572662354,,,,,,Null
2026-06-02 09:13:34.084+00,6021713,11.320754885673523,-7.882162928581238,28.97384762763977,23.99611473083496,,,,,,Null
2026-06-02 09:13:34.088+00,6021713,11.321917176246643,-7.878318428993225,28.973668813705444,23.962542414665222,,,,,,Null
2026-06-02 09:13:34.092+00,6021713,11.332780122756958,-7.86687433719635,28.868481516838074,23.89293909072876,,,,,,Null
2026-06-02 09:13:34.096+00,6021713,,,,,1,1,0.7402083277702332,0.08441653102636337,-3.8009018898010254,Null
2026-06-02 09:13:34.096+00,6021713,11.32267713546753,-7.877513766288757,28.75940501689911,23.85127544403076,,,,,,Null
2026-06-02 09:13:34.1+00,6021713,11.31083071231842,-7.886096835136414,28.765171766281128,23.881852626800537,,,,,,Null
2026-06-02 09:13:34.104+00,6021713,11.313378810882568,-7.880643010139465,28.88399362564087,23.953154683113098,,,,,,Null
2026-06-02 09:13:34.108+00,6021713,11.335685849189758,-7.884666323661804,28.981804847717285,23.97121489048004,,,,,,Null
2026-06-02 09:13:34.112+00,6021713,11.34556531906128,-7.891461253166199,28.961196541786194,23.928478360176086,,,,,,Null
2026-06-02 09:13:34.116+00,6021713,11.356830596923828,-7.878541946411133,28.854846954345703,23.87242019176483,,,,,,Null
2026-06-02 09:13:34.12+00,6021713,11.33747398853302,-7.8818947076797485,28.772100806236267,23.856639862060547,,,,,,Null
2026-06-02 09:13:34.124+00,6021713,,,,,1,1,0.742289125919342,0.08762503415346146,-3.796821117401123,Null
2026-06-02 09:13:34.124+00,6021713,11.330008506774902,-7.887929677963257,28.78640592098236,23.898661136627197,,,,,,Null
2026-06-02 09:13:34.128+00,6021713,11.327192187309265,-7.878541946411133,28.844118118286133,23.948371410369873,,,,,,Null
2026-06-02 09:13:34.132+00,6021713,11.334747076034546,-7.872685790061951,28.93008291721344,23.95699918270111,,,,,,Null
2026-06-02 09:13:34.136+00,6021713,,,,,1,1,0.7437934875488281,0.08912062644958496,-3.795083999633789,Null
2026-06-02 09:13:34.136+00,6021713,11.331573128700256,-7.8745633363723755,28.94367277622223,23.922577500343323,,,,,,Null
2026-06-02 09:13:34.14+00,6021713,11.325091123580933,-7.8907012939453125,28.877198696136475,23.890167474746704,,,,,,Null
2026-06-02 09:13:34.144+00,6021713,11.330455541610718,-7.8922659158706665,28.79190444946289,23.880958557128906,,,,,,Null
2026-06-02 09:13:34.148+00,6021713,11.334165930747986,-7.885381579399109,28.758779168128967,23.88918399810791,,,,,,Null
2026-06-02 09:13:34.152+00,6021713,11.336266994476318,-7.88484513759613,28.8316011428833,23.90943467617035,,,,,,Null
2026-06-02 09:13:34.156+00,6021713,11.33657991886139,-7.886946201324463,28.92601490020752,23.931875824928284,,,,,,Null
2026-06-02 09:13:34.16+00,6021713,11.338099837303162,-7.894948124885559,28.982028365135193,23.938536643981934,,,,,,Null
2026-06-02 09:13:34.164+00,6021713,,,,,1,1,0.7424357533454895,0.09213252365589142,-3.791309356689453,Null
2026-06-02 09:13:34.164+00,6021713,11.334031820297241,-7.900983095169067,28.916671872138977,23.919537663459778,,,,,,Null
2026-06-02 09:13:34.168+00,6021713,11.334925889968872,-7.892400026321411,28.796106576919556,23.90161156654358,,,,,,Null
2026-06-02 09:13:34.172+00,6021713,11.337071657180786,-7.882833480834961,28.74527871608734,23.903578519821167,,,,,,Null
2026-06-02 09:13:34.176+00,6021713,,,,,1,1,0.7389352917671204,0.09345424175262451,-3.789607524871826,Null
2026-06-02 09:13:34.176+00,6021713,11.339128017425537,-7.8860074281692505,28.81421148777008,23.91757071018219,,,,,,Null
2026-06-02 09:13:34.18+00,6021713,11.333048343658447,-7.8886449337005615,28.9352685213089,23.970946669578552,,,,,,Null
2026-06-02 09:13:34.184+00,6021713,11.332735419273376,-7.886230945587158,28.980910778045654,23.99061620235443,,,,,,Null
2026-06-02 09:13:34.188+00,6021713,11.34386658668518,-7.87527859210968,28.896287083625793,23.938089609146118,,,,,,Null
2026-06-02 09:13:34.192+00,6021713,11.332601308822632,-7.879391312599182,28.754442930221558,23.879259824752808,,,,,,Null
2026-06-02 09:13:34.196+00,6021713,11.312618851661682,-7.896110415458679,28.731197118759155,23.89472723007202,,,,,,Null
2026-06-02 09:13:34.2+00,6021713,11.317938566207886,-7.898569107055664,28.828561305999756,23.941487073898315,,,,,,Null
2026-06-02 09:13:34.204+00,6021713,,,,,1,1,0.7386963963508606,0.0968080684542656,-3.7860355377197266,Null
2026-06-02 09:13:34.204+00,6021713,11.328846216201782,-7.892221212387085,28.940588235855103,24.007827043533325,,,,,,Null
2026-06-02 09:13:34.208+00,6021713,11.32124662399292,-7.886141538619995,28.945863246917725,23.98534119129181,,,,,,Null
2026-06-02 09:13:34.212+00,6021713,11.326432228088379,-7.888108491897583,28.878673911094666,23.920342326164246,,,,,,Null
2026-06-02 09:13:34.216+00,6021713,,,,,1,1,0.7414357662200928,0.0987362489104271,-3.7842907905578613,Null
2026-06-02 09:13:34.216+00,6021713,11.338859796524048,-7.893472909927368,28.777867555618286,23.869916796684265,,,,,,Null
2026-06-02 09:13:34.22+00,6021713,11.353209614753723,-7.88743793964386,28.75189483165741,23.878812789916992,,,,,,Null
2026-06-02 09:13:34.224+00,6021713,11.356830596923828,-7.876574993133545,28.79829704761505,23.931294679641724,,,,,,Null
2026-06-02 09:13:34.228+00,6021713,11.342212557792664,-7.885649800300598,28.862714767456055,23.95288646221161,,,,,,Null
2026-06-02 09:13:34.232+00,6021713,,,,,1,1,0.7438392639160156,0.10052618384361267,-3.782653331756592,Null
2026-06-02 09:13:34.232+00,6021713,11.339262127876282,-7.888242602348328,28.874248266220093,23.918867111206055,,,,,,Null
2026-06-02 09:13:34.236+00,6021713,11.35052740573883,-7.880866527557373,28.81568670272827,23.849934339523315,,,,,,Null
2026-06-02 09:13:34.24+00,6021713,11.353790760040283,-7.881581783294678,28.71166169643402,23.808807134628296,,,,,,Null
2026-06-02 09:13:34.244+00,6021713,11.331886053085327,-7.891327142715454,28.662577271461487,23.830264806747437,,,,,,Null
2026-06-02 09:13:34.248+00,6021713,11.321783065795898,-7.890790700912476,28.683722019195557,23.845911026000977,,,,,,Null
2026-06-02 09:13:34.252+00,6021713,11.319056153297424,-7.89034366607666,28.754130005836487,23.867815732955933,,,,,,Null
2026-06-02 09:13:34.256+00,6021713,11.330187320709229,-7.892578840255737,28.810232877731323,23.853376507759094,,,,,,Null
2026-06-02 09:13:34.26+00,6021713,,,,,1,1,0.7585451602935791,0.10465062409639359,-3.7784948348999023,Null
2026-06-02 09:13:34.26+00,6021713,11.333227157592773,-7.888689637184143,28.771698474884033,23.822754621505737,,,,,,Null
2026-06-02 09:13:34.264+00,6021713,11.327862739562988,-7.8916847705841064,28.671249747276306,23.793205618858337,,,,,,Null
2026-06-02 09:13:34.268+00,6021713,11.326655745506287,-7.892221212387085,28.584793210029602,23.764774203300476,,,,,,Null
2026-06-02 09:13:34.272+00,6021713,,,,,1,1,0.7625426054000854,0.10665039718151093,-3.776125431060791,Null
2026-06-02 09:13:34.272+00,6021713,11.331260204315186,-7.891997694969177,28.593197464942932,23.766472935676575,,,,,,Null
2026-06-02 09:13:34.276+00,6021713,11.331170797348022,-7.892176508903503,28.670266270637512,23.797720670700073,,,,,,Null
2026-06-02 09:13:34.28+00,6021713,11.329784989356995,-7.894545793533325,28.74813973903656,23.818060755729675,,,,,,Null
2026-06-02 09:13:34.284+00,6021713,11.33224368095398,-7.897362112998962,28.74237298965454,23.78752827644348,,,,,,Null
2026-06-02 09:13:34.288+00,6021713,11.330589652061462,-7.887527346611023,28.614163398742676,23.742198944091797,,,,,,Null
2026-06-02 09:13:34.292+00,6021713,11.331260204315186,-7.888779044151306,28.528466820716858,23.70929718017578,,,,,,Null
2026-06-02 09:13:34.296+00,6021713,11.327549815177917,-7.896870374679565,28.526365756988525,23.714035749435425,,,,,,Null
2026-06-02 09:13:34.3+00,6021713,,,,,1,1,0.8774691820144653,0.11322582513093948,-3.771008014678955,Null
2026-06-02 09:13:34.3+00,6021713,11.320039629936218,-7.899373769760132,28.616219758987427,23.7637460231781,,,,,,Null
2026-06-02 09:13:34.304+00,6021713,11.317178606987,-7.898211479187012,28.70495617389679,23.812472820281982,,,,,,Null
2026-06-02 09:13:34.308+00,6021713,11.319100856781006,-7.897049188613892,28.692707419395447,23.783639073371887,,,,,,Null
2026-06-02 09:13:34.312+00,6021713,11.317893862724304,-7.8907012939453125,28.579741716384888,23.714616894721985,,,,,,Null
2026-06-02 09:13:34.316+00,6021713,,,,,1,1,0.8885534405708313,0.11558941006660461,-3.7682442665100098,Null
2026-06-02 09:13:34.316+00,6021713,11.331260204315186,-7.87903368473053,28.47348153591156,23.662671446800232,,,,,,Null
2026-06-02 09:13:34.32+00,6021713,11.328667402267456,-7.880911231040955,28.46042811870575,23.681357502937317,,,,,,Null
2026-06-02 09:13:34.324+00,6021713,11.302202939987183,-7.901564240455627,28.539597988128662,23.736298084259033,,,,,,Null
2026-06-02 09:13:34.328+00,6021713,11.310786008834839,-7.905676960945129,28.620645403862,23.760125041007996,,,,,,Null
2026-06-02 09:13:34.332+00,6021713,11.31373643875122,-7.9063475131988525,28.629183769226074,23.728251457214355,,,,,,Null
2026-06-02 09:13:34.336+00,6021713,11.31109893321991,-7.897138595581055,28.560921549797058,23.680150508880615,,,,,,Null
2026-06-02 09:13:34.34+00,6021713,11.308327317237854,-7.899954915046692,28.485462069511414,23.66526424884796,,,,,,Null
2026-06-02 09:13:34.344+00,6021713,,,,,1,1,0.9197759628295898,0.12012359499931335,-3.762331485748291,Null
2026-06-02 09:13:34.344+00,6021713,11.309713125228882,-7.908135652542114,28.460964560508728,23.681625723838806,,,,,,Null
2026-06-02 09:13:34.348+00,6021713,11.30792498588562,-7.913902401924133,28.49552035331726,23.698613047599792,,,,,,Null
2026-06-02 09:13:34.352+00,6021713,11.303231120109558,-7.91524350643158,28.56498956680298,23.713812232017517,,,,,,Null
2026-06-02 09:13:34.356+00,6021713,,,,,1,1,0.9585538506507874,0.12279708683490753,-3.7591676712036133,Null
2026-06-02 09:13:34.356+00,6021713,11.305063962936401,-7.9135894775390625,28.599679470062256,23.700803518295288,,,,,,Null
2026-06-02 09:13:34.36+00,6021713,11.302605271339417,-7.9182833433151245,28.585776686668396,23.68198335170746,,,,,,Null
2026-06-02 09:13:34.364+00,6021713,11.305779218673706,-7.923871278762817,28.525203466415405,23.65793287754059,,,,,,Null
2026-06-02 09:13:34.368+00,6021713,11.303499341011047,-7.9222172498703,28.453141450881958,23.642778396606445,,,,,,Null
2026-06-02 09:13:34.372+00,6021713,11.291295289993286,-7.921591401100159,28.433606028556824,23.64465594291687,,,,,,Null
2026-06-02 09:13:34.376+00,6021713,11.302024126052856,-7.913678884506226,28.509914875030518,23.68372678756714,,,,,,Null
2026-06-02 09:13:34.38+00,6021713,11.303097009658813,-7.905051112174988,28.584256768226624,23.708805441856384,,,,,,Null
2026-06-02 09:13:34.384+00,6021713,,,,,1,1,0.9682850241661072,0.12641027569770813,-3.753868579864502,Null
2026-06-02 09:13:34.384+00,6021713,11.291250586509705,-7.917255163192749,28.594359755516052,23.70058000087738,,,,,,Null
2026-06-02 09:13:34.388+00,6021713,11.29692792892456,-7.9079121351242065,28.501421213150024,23.66495132446289,,,,,,Null
2026-06-02 09:13:34.392+00,6021713,11.309400200843811,-7.901519536972046,28.421536087989807,23.62838387489319,,,,,,Null
